Year,Month,Make,Quantity,Pct,Cluster,PCA1,PCA2
2008,11,ferrari,1,0.0,0,-1.1718103052944169,1.6932588990393194
2008,11,lancia,1,0.0,0,-1.171094800437616,1.6966207652484184
2008,12,volkswagen,1256,16.1,1,4.129052154684874,2.284448003490188
2008,12,toyota,876,11.2,1,2.5255698289243282,2.1719073795446695
2008,12,ford,848,10.8,1,2.374062499719367,2.1595860644746994
2008,12,volvo,714,9.1,1,1.8187109849848644,2.1209741306155534
2008,12,audi,625,8.0,1,1.4443275309159314,2.094476539330607
2008,12,bmw,423,5.4,0,0.6013322651932009,2.0357783450566598
2008,12,honda,340,4.3,0,0.23106764264806973,2.0088481478885503
2008,12,skoda,317,4.1,0,0.16832635771029722,2.005806253442101
2008,12,subaru,315,4.0,0,0.13069538308321654,2.00194408621157
2008,12,mercedes-benz,294,3.8,0,0.0680811789152269,1.998599322934456
2008,12,nissan,259,3.3,0,-0.08488779103741746,1.9878537138735732
2008,12,mitsubishi,237,3.0,0,-0.18505653358324847,1.9805008396372694
2008,12,suzuki,181,2.3,0,-0.4239858082889442,1.9634520535624709
2008,12,opel,179,2.3,0,-0.4221516228431255,1.9640251282771182
2008,12,mazda,175,2.2,0,-0.44757430395296804,1.962027771330761
2008,12,peugeot,173,2.2,0,-0.4438111667310111,1.9628494651746367
2008,12,citroen,119,1.5,0,-0.6839729444321818,1.9452958678575303
2008,12,saab,92,1.2,0,-0.7902291366543018,1.9450748269882534
2008,12,hyundai,91,1.2,0,-0.7862665104238005,1.9386543979500952
2008,12,think,66,0.8,0,-0.9110643908288404,1.9328234455637243
2008,12,fiat,45,0.6,0,-0.9911515752156154,1.9236887849843742
2008,12,renault,39,0.5,0,-1.0178305914106776,1.9218644637248299
2008,12,kia,27,0.3,0,-1.0698433808098524,1.918402415028871
2008,12,dodge,25,0.3,0,-1.0764604520988532,1.9252976876362984
2008,12,land rover,14,0.2,0,-1.121605340431391,1.914546754229538
2008,12,mini,10,0.1,0,-1.1465465504784684,1.912627850785167
2008,12,chevrolet,10,0.1,0,-1.146761751416784,1.9178871970860774
2008,12,jeep,10,0.1,0,-1.1469829789457213,1.9127954880468707
2008,12,iveco,10,0.1,0,-1.1379176305457468,1.9181424173050563
2008,12,jaguar,8,0.1,0,-1.1517168592373306,1.9125039169559557
2008,12,lexus,7,0.1,0,-1.1523357703477561,1.9120672295217371
2008,12,alfa romeo,7,0.1,0,-1.1530967376604946,1.9120988566053518
2008,12,smart,7,0.1,0,-1.1527634736643462,1.9130839470272725
2008,12,porsche,6,0.1,0,-1.154549151104912,1.9126439144619536
2008,12,daihatsu,4,0.1,0,-1.1520250617241508,1.9206118557408656
2008,12,chrysler,4,0.1,0,-1.1503796080452557,1.919767676857244
2008,12,nilsson,2,0.0,0,-1.1738361295744695,1.9103440090649604
2008,12,lancia,2,0.0,0,-1.1691584680754463,1.9148689477182403
2008,12,ferrari,1,0.0,0,-1.171579479760307,1.9114529135386946
2008,12,lamborghini,1,0.0,0,-1.1693183916182526,1.9129134625731121
2009,1,toyota,946,17.7,1,3.923997663173519,-0.3302992047248341
2009,1,volkswagen,725,13.5,1,2.75537441467009,-0.4176718865267198
2009,1,ford,533,10.0,1,1.7143536573215483,-0.49772969338549544
2009,1,volvo,347,6.5,0,0.7247363647718847,-0.5722622122481018
2009,1,peugeot,320,6.0,0,0.5675715591447034,-0.5848419611808239
2009,1,opel,303,5.7,0,0.4732090187080912,-0.5922685726297787
2009,1,audi,221,4.1,0,0.03766401940758983,-0.6246723549408542
2009,1,hyundai,202,3.8,0,-0.06666831219560693,-0.6330563090349346
2009,1,nissan,197,3.7,0,-0.08271712409874207,-0.633688313770126
2009,1,skoda,192,3.6,0,-0.1097396168968202,-0.6357002816098548
2009,1,mazda,182,3.4,0,-0.17413281131992198,-0.6410638438897923
2009,1,subaru,164,3.1,0,-0.26850919633257814,-0.6483272273031625
2009,1,bmw,159,3.0,0,-0.27857743809006014,-0.6482004912354068
2009,1,mercedes-benz,144,2.7,0,-0.36781560731206947,-0.6552960282254112
2009,1,suzuki,139,2.6,0,-0.4069038616088539,-0.6588457174800859
2009,1,honda,138,2.6,0,-0.40870863955701964,-0.6588985545812881
2009,1,mitsubishi,126,2.4,0,-0.45844426941730976,-0.6620864466362241
2009,1,citroen,97,1.8,0,-0.6327808611908958,-0.6759185437760931
2009,1,saab,36,0.7,0,-0.9506151401252945,-0.692694118102883
2009,1,fiat,34,0.6,0,-0.978795487325014,-0.7024470873977083
2009,1,kia,31,0.6,0,-0.9743081200390119,-0.7014036293731389
2009,1,renault,28,0.5,0,-1.0054745035200763,-0.7042714086572525
2009,1,mini,17,0.3,0,-1.0650936260432298,-0.7088547925132936
2009,1,dodge,14,0.3,0,-1.0641043642082517,-0.7008381847457837
2009,1,smart,12,0.2,0,-1.0939204197050076,-0.7103461350198724
2009,1,lexus,10,0.2,0,-1.096903730044537,-0.7114711884663011
2009,1,daihatsu,7,0.1,0,-1.1157918782407124,-0.7047656650549634
2009,1,jeep,7,0.1,0,-1.1209828364306418,-0.7129070405716381
2009,1,alfa romeo,6,0.1,0,-1.1236855814892954,-0.7134953360722638
2009,1,chevrolet,4,0.1,0,-1.125878129385884,-0.7079778354437716
2009,1,land rover,4,0.1,0,-1.1267426025325107,-0.7133740529898882
2009,1,nilsson,3,0.1,0,-1.12181510292737,-0.7133027448639713
2009,1,jaguar,2,0.0,0,-1.150032094026211,-0.7152002183816839
2009,1,chrysler,1,0.0,0,-1.1435783223499567,-0.7077739545690558
2009,1,morgan,1,0.0,0,-1.1417804797446132,-0.7134709399749333
2009,1,ssangyong,1,0.0,0,-1.1475055623981434,-0.7130314248546747
2009,2,volkswagen,921,14.6,1,3.3010720035215053,-0.16863081893409962
2009,2,toyota,893,14.2,1,3.161876638128135,-0.17934469093180827
2009,2,ford,527,8.4,1,1.3971697327708081,-0.3092863316334519
2009,2,audi,325,5.2,0,0.4264549800775052,-0.38061474062932715
2009,2,volvo,309,4.9,0,0.3529762217232314,-0.3855522255503517
2009,2,honda,303,4.8,0,0.2953056626421303,-0.3913065631868163
2009,2,skoda,292,4.6,0,0.2530304596410751,-0.3936984419879053
2009,2,bmw,292,4.6,0,0.2556675046924924,-0.39337649174197264
2009,2,peugeot,291,4.6,0,0.24955869118814933,-0.39396625713347216
2009,2,opel,247,3.9,0,0.03235203911480023,-0.41021181501564996
2009,2,mazda,246,3.9,0,0.031244735308917658,-0.4102075652428763
2009,2,nissan,243,3.9,0,0.034364729165679266,-0.4093243670146224
2009,2,hyundai,208,3.3,0,-0.15219872979204188,-0.42373280075183295
2009,2,mitsubishi,208,3.3,0,-0.14557217260427113,-0.42289873329010524
2009,2,subaru,202,3.2,0,-0.18427025451241572,-0.42623572711902286
2009,2,mercedes-benz,140,2.2,0,-0.4704010931891023,-0.446514199646776
2009,2,suzuki,130,2.1,0,-0.5180168816261855,-0.45033472875368413
2009,2,citroen,123,2.0,0,-0.5498091444876702,-0.4526379564295227
2009,2,renault,82,1.3,0,-0.7595554547124922,-0.4684395012914311
2009,2,saab,48,0.8,0,-0.9107193758346863,-0.47201098515035667
2009,2,kia,46,0.7,0,-0.9292958352642245,-0.48055799250927267
2009,2,fiat,40,0.6,0,-0.9683316208225454,-0.4839280650756527
2009,2,lexus,40,0.6,0,-0.9687122723895109,-0.48429572362236256
2009,2,think,29,0.5,0,-1.0004172253930257,-0.4820440879739681
2009,2,dodge,20,0.3,0,-1.0536404977057832,-0.4823191624237283
2009,2,chevrolet,18,0.3,0,-1.0633724946193754,-0.4853472637425613
2009,2,land rover,18,0.3,0,-1.0642369677660022,-0.490743481288678
2009,2,mini,11,0.2,0,-1.094294698297259,-0.49282488864438895
2009,2,jeep,6,0.1,0,-1.1224575177245917,-0.49476719404270925
2009,2,chrysler,6,0.1,0,-1.1156211058557672,-0.4874699974096562
2009,2,smart,5,0.1,0,-1.1248269987870967,-0.4943703991214143
2009,2,isuzu,5,0.1,0,-1.1134888014033373,-0.49121210605761756
2009,2,nilsson,4,0.1,0,-1.1198787705652002,-0.4950545623941491
2009,2,jaguar,4,0.1,0,-1.1271913980162007,-0.4950587651336243
2009,2,daihatsu,3,0.0,0,-1.1415819368386222,-0.4886274252451652
2009,2,alfa romeo,2,0.0,0,-1.1494756400872053,-0.49735709626246555
2009,3,toyota,1021,13.4,1,3.226821483095651,0.0310700013224142
2009,3,volkswagen,909,12.0,1,2.7816664698045996,0.0010965069173561868
2009,3,ford,698,9.2,1,1.8426330804613866,-0.06711677172537076
2009,3,honda,454,6.0,0,0.7834543010506362,-0.14286395145650538
2009,3,mazda,450,5.9,0,0.7633760901628379,-0.14418122861656613
2009,3,opel,381,5.0,0,0.472308204626509,-0.16452916159072314
2009,3,peugeot,361,4.7,0,0.3883738515062249,-0.17014138189503944
2009,3,skoda,337,4.4,0,0.291611378798314,-0.17674507443401147
2009,3,volvo,332,4.4,0,0.2964394202038127,-0.1753078617696567
2009,3,bmw,330,4.3,0,0.263111019233532,-0.1786414027889962
2009,3,audi,323,4.2,0,0.23128622375768837,-0.18092009014875265
2009,3,hyundai,317,4.2,0,0.20672205137861094,-0.18308255220365416
2009,3,mitsubishi,276,3.6,0,0.028229687697246264,-0.19550398837698427
2009,3,nissan,271,3.6,0,0.024753175426120995,-0.19513095776611264
2009,3,mercedes-benz,248,3.3,0,-0.07478810520694787,-0.20223991345346257
2009,3,subaru,247,3.2,0,-0.10729162171561554,-0.20560415394954756
2009,3,citroen,179,2.4,0,-0.37727450930308953,-0.22405412435397104
2009,3,suzuki,120,1.6,0,-0.630835408471577,-0.24187790799772918
2009,3,renault,63,0.8,0,-0.8877235430104218,-0.2604701922694961
2009,3,kia,60,0.8,0,-0.8859890573174969,-0.25976652361585323
2009,3,fiat,46,0.6,0,-0.9578677543200768,-0.2654090427535974
2009,3,saab,34,0.4,0,-1.0111610731725362,-0.2619317334683976
2009,3,think,29,0.4,0,-1.0193852566786965,-0.2656891762823834
2009,3,jeep,27,0.4,0,-1.0288144783418842,-0.2699183437405816
2009,3,chevrolet,13,0.2,0,-1.090868060045345,-0.26926319190320996
2009,3,dodge,12,0.2,0,-1.086252583615932,-0.2663975944957169
2009,3,mini,12,0.2,0,-1.0923583659350893,-0.27457670617456686
2009,3,land rover,12,0.2,0,-1.0934380400200316,-0.2747135774197733
2009,3,lexus,10,0.1,0,-1.115640935796098,-0.2769222622753409
2009,3,alfa romeo,9,0.1,0,-1.1181074099368962,-0.27694480316217274
2009,3,daihatsu,6,0.1,0,-1.1170357340005523,-0.26843180402665906
2009,3,nilsson,4,0.1,0,-1.1196479450310903,-0.2768605478947737
2009,3,smart,2,0.0,0,-1.148911550556947,-0.27817799134116966
2009,3,chrysler,2,0.0,0,-1.141411164453677,-0.2713317575998582
2009,3,jaguar,2,0.0,0,-1.1495704429579912,-0.278812189382933
2009,3,porsche,2,0.0,0,-1.148991721169453,-0.278563855936042
2009,3,morgan,1,0.0,0,-1.1413188286763933,-0.2770829109761823
2009,3,cadillac,1,0.0,0,-1.1408931308083874,-0.27605867313211213
2009,4,volkswagen,1207,16.1,1,4.0772914597115335,0.31083579172925874
2009,4,toyota,993,13.2,1,3.140900403804526,0.24406910703370144
2009,4,ford,608,8.1,1,1.4781808664525282,0.12597199454810648
2009,4,peugeot,479,6.4,0,0.9162350486876616,0.08570920084948526
2009,4,volvo,434,5.8,0,0.7394159376769506,0.07415872502434907
2009,4,skoda,406,5.4,0,0.6015107436663562,0.06357755810409135
2009,4,audi,389,5.2,0,0.5360690681415512,0.059240038478010196
2009,4,opel,370,4.9,0,0.43457959823218073,0.05122990242594818
2009,4,honda,328,4.4,0,0.26160955713272194,0.039079253841938125
2009,4,bmw,278,3.7,0,0.05946234878984894,0.02570126040040806
2009,4,nissan,266,3.5,0,-0.002742389999848708,0.02095311407323866
2009,4,hyundai,244,3.3,0,-0.0903388329136698,0.014605275182997847
2009,4,mercedes-benz,215,2.9,0,-0.20763443227793366,0.006810146790009841
2009,4,mazda,214,2.9,0,-0.21485840031858275,0.006056060623673611
2009,4,subaru,190,2.5,0,-0.3386666831193783,-0.003371433420167378
2009,4,citroen,180,2.4,0,-0.3753381769409198,-0.005805941884148986
2009,4,mitsubishi,170,2.3,0,-0.40190834920013024,-0.006960115246235208
2009,4,suzuki,164,2.2,0,-0.44036914158415236,-0.010265885951956
2009,4,renault,89,1.2,0,-0.7663541126676345,-0.03351139930734438
2009,4,fiat,49,0.7,0,-0.9333215514820067,-0.04521342153509119
2009,4,kia,34,0.5,0,-0.9876979797722835,-0.04849818477146333
2009,4,saab,32,0.4,0,-1.014341261294546,-0.04384605490991551
2009,4,mini,30,0.4,0,-1.023030703856342,-0.05172946259156999
2009,4,dodge,27,0.4,0,-1.022041442021364,-0.04371285482406004
2009,4,chevrolet,18,0.2,0,-1.0821097003709363,-0.050798337551601236
2009,4,think,14,0.2,0,-1.0831347472050445,-0.051985886955289544
2009,4,jeep,14,0.2,0,-1.0891529552121126,-0.05610671847259439
2009,4,land rover,14,0.2,0,-1.089796200829802,-0.056411226979504556
2009,4,lexus,11,0.1,0,-1.1137046034339282,-0.05867407980551882
2009,4,jaguar,11,0.1,0,-1.1147911991515624,-0.058291560341746866
2009,4,smart,10,0.1,0,-1.115837813578578,-0.05771153027043014
2009,4,daihatsu,4,0.1,0,-1.1202159221225618,-0.05034612546817704
2009,4,alfa romeo,3,0.0,0,-1.1473084821909256,-0.060914899293268106
2009,4,morgan,3,0.0,0,-1.1376769894861638,-0.05878056053591358
2009,4,chrysler,2,0.0,0,-1.1411803389195672,-0.05313774310048279
2009,4,nilsson,1,0.0,0,-1.1437324968009406,-0.06066814011452906
2009,4,porsche,1,0.0,0,-1.1504664024634028,-0.06042400940711323
2009,4,cadillac,1,0.0,0,-1.1406623052742775,-0.05786465863273673
2009,4,ssangyong,1,0.0,0,-1.1468130857958136,-0.05844938135654838
2009,5,volkswagen,1094,14.7,1,3.616016018197959,0.49716138625909034
2009,5,toyota,1056,14.2,1,3.4405667277042093,0.4840667317491243
2009,5,ford,661,8.9,1,1.7223944084320524,0.3617497339434811
2009,5,opel,426,5.7,0,0.6839096606958844,0.28717014573266286
2009,5,skoda,425,5.7,0,0.6917427693929442,0.2883180724653256
2009,5,audi,416,5.6,0,0.6591440053123981,0.28625299941060856
2009,5,bmw,389,5.2,0,0.5369872845353056,0.2774944617362246
2009,5,volvo,379,5.1,0,0.5114518899293073,0.27649978149462257
2009,5,peugeot,339,4.6,0,0.33211549553734876,0.2632158489460939
2009,5,mercedes-benz,279,3.8,0,0.07453854163002889,0.24502283666808858
2009,5,honda,271,3.7,0,0.030234495728959178,0.2413119743713183
2009,5,hyundai,257,3.5,0,-0.029538704975221205,0.23718167891376138
2009,5,nissan,235,3.2,0,-0.11297884659493418,0.23195061306539516
2009,5,subaru,218,2.9,0,-0.2138862391204716,0.22369569548287763
2009,5,citroen,171,2.3,0,-0.40965576967912865,0.21006145807341564
2009,5,mazda,142,1.9,0,-0.5294126346025844,0.20195895317298154
2009,5,mitsubishi,138,1.9,0,-0.5330491694430561,0.20214411296768386
2009,5,suzuki,124,1.7,0,-0.6043528732713374,0.196565895690599
2009,5,fiat,116,1.6,0,-0.6460320570898647,0.19316177225432754
2009,5,renault,56,0.8,0,-0.8992004397386203,0.17553866093612805
2009,5,kia,47,0.6,0,-0.9460967086536156,0.17223911615150944
2009,5,saab,42,0.6,0,-0.9586576538402767,0.17856784490950803
2009,5,mini,29,0.4,0,-1.0245053851502919,0.1664103839373587
2009,5,dodge,23,0.3,0,-1.047831500619274,0.1724253849857379
2009,5,chevrolet,20,0.3,0,-1.059269004360926,0.1693431156964582
2009,5,jeep,15,0.2,0,-1.087216622849943,0.16214146399722765
2009,5,lexus,13,0.2,0,-1.090863907423918,0.16146737344254067
2009,5,smart,8,0.1,0,-1.1190180017005875,0.1603741482880519
2009,5,land rover,7,0.1,0,-1.1207027799118914,0.15956450891895343
2009,5,alfa romeo,7,0.1,0,-1.1210567725247957,0.1593348898956847
2009,5,porsche,6,0.1,0,-1.1225091859692131,0.15987994775228623
2009,5,nilsson,3,0.0,0,-1.140090657610711,0.15763421032573963
2009,5,daihatsu,2,0.0,0,-1.1425949670643523,0.16590045028251424
2009,5,jaguar,2,0.0,0,-1.1491087918897713,0.15757583961581775
2009,5,chrysler,2,0.0,0,-1.1409495133854572,0.1650562713988926
2009,5,think,1,0.0,0,-1.1434732240752732,0.16182573831269767
2009,5,isuzu,1,0.0,0,-1.1388172089330273,0.1613141627509312
2009,5,ssangyong,1,0.0,0,-1.1465822602617035,0.159744633142827
2009,6,volkswagen,965,12.7,1,3.012259326516742,0.6715856764150309
2009,6,toyota,888,11.7,1,2.674300985629758,0.647182957018691
2009,6,ford,845,11.1,1,2.458813340364338,0.6303709167764395
2009,6,volvo,590,7.8,1,1.389913790318111,0.5557790135685947
2009,6,audi,488,6.4,1,0.9357621770250583,0.5230599302444698
2009,6,opel,432,5.7,0,0.694373527198353,0.5056891680547183
2009,6,bmw,383,5.1,0,0.5077862122812761,0.49352436560512924
2009,6,mercedes-benz,322,4.2,0,0.22490158804983243,0.47290248512783367
2009,6,mazda,314,4.1,0,0.18654021539298407,0.46993012036058
2009,6,peugeot,308,4.1,0,0.18348132530270184,0.47053514232266896
2009,6,skoda,280,3.7,0,0.060697968462771125,0.4618756750941195
2009,6,nissan,267,3.5,0,-0.0005752321035690437,0.4573953110424361
2009,6,hyundai,257,3.4,0,-0.04850673626089202,0.453536590605346
2009,6,subaru,229,3.0,0,-0.1756959816579233,0.44432466046495717
2009,6,honda,226,3.0,0,-0.1806744837380862,0.4441947105460585
2009,6,citroen,172,2.3,0,-0.4077194373169589,0.4283096405432377
2009,6,mitsubishi,147,1.9,0,-0.5174687824564081,0.42082563920107924
2009,6,suzuki,119,1.6,0,-0.631848438697307,0.4126499675299503
2009,6,fiat,83,1.1,0,-0.7980772409806312,0.40037272969000925
2009,6,renault,61,0.8,0,-0.8904420800642114,0.39400351528773675
2009,6,kia,51,0.7,0,-0.9198449989874858,0.3924889053404622
2009,6,saab,30,0.4,0,-1.0172906238824455,0.3924336381479419
2009,6,mini,25,0.3,0,-1.0502954437482017,0.3825486237471567
2009,6,dodge,24,0.3,0,-1.0458951682571043,0.39067356745556
2009,6,chevrolet,15,0.2,0,-1.0867645697868957,0.3854271875358095
2009,6,jeep,9,0.1,0,-1.1164176951039726,0.37817136786613237
2009,6,alfa romeo,7,0.1,0,-1.1208259469906858,0.3775289043950601
2009,6,jaguar,7,0.1,0,-1.1211515753955816,0.37787979677521727
2009,6,lexus,6,0.1,0,-1.1217704865060072,0.3774431093409986
2009,6,smart,6,0.1,0,-1.1221981898225972,0.37845982684653395
2009,6,nilsson,6,0.1,0,-1.115544454772641,0.3778298315442458
2009,6,chrysler,5,0.1,0,-1.1164033105473872,0.38525189261739873
2009,6,porsche,5,0.1,0,-1.123983867263163,0.37801979428121496
2009,6,daihatsu,4,0.1,0,-1.119754271054342,0.38604190353057377
2009,6,think,2,0.0,0,-1.1415368917131037,0.3800739207825198
2009,6,land rover,2,0.0,0,-1.1481983453378612,0.3756485807583047
2009,6,ferrari,1,0.0,0,-1.1393086890904982,0.3768829613284027
2009,7,volkswagen,1356,14.4,1,4.005723887758499,0.9422241150914953
2009,7,toyota,1353,14.4,1,3.9859616203457464,0.9402208535861162
2009,7,volvo,900,9.6,1,2.2644311553068066,0.8238689494466699
2009,7,ford,824,8.8,1,1.9816548156542364,0.8051280393172476
2009,7,audi,593,6.3,1,1.0958723626856646,0.7451024788329543
2009,7,opel,424,4.5,0,0.45057401627061583,0.7013806050970314
2009,7,mercedes-benz,414,4.4,0,0.4204367554050038,0.6997581585238837
2009,7,nissan,413,4.4,0,0.4214493017052957,0.7000497744971415
2009,7,peugeot,408,4.3,0,0.39266054728235156,0.6978241594822924
2009,7,bmw,378,4.0,0,0.28830207865749913,0.691217409366573
2009,7,hyundai,360,3.8,0,0.20418671984249842,0.684666317291891
2009,7,honda,327,3.5,0,0.08780681552896541,0.6770552040995008
2009,7,skoda,313,3.3,0,0.040415092043730935,0.6745008213870719
2009,7,mazda,238,2.5,0,-0.250029187121941,0.6545817241813567
2009,7,mitsubishi,193,2.1,0,-0.4003869291919868,0.6451895859565828
2009,7,suzuki,171,1.8,0,-0.5045335444645269,0.6373389221081338
2009,7,subaru,158,1.7,0,-0.5461412795732072,0.6347644125613394
2009,7,citroen,150,1.6,0,-0.5794017597386291,0.6324382400382512
2009,7,fiat,121,1.3,0,-0.6946394423406881,0.6243033326819394
2009,7,kia,65,0.7,0,-0.8957370778605389,0.611441271426091
2009,7,mini,46,0.5,0,-0.9758512611852748,0.6055583712414937
2009,7,renault,35,0.4,0,-1.0113498593387789,0.6034327513243359
2009,7,saab,33,0.4,0,-1.0119432778641564,0.6107901565586574
2009,7,chevrolet,25,0.3,0,-1.0502798191524074,0.6060019845474425
2009,7,dodge,24,0.3,0,-1.0456643427229944,0.6088675819549355
2009,7,lexus,12,0.1,0,-1.1113066200035386,0.595962131663054
2009,7,smart,12,0.1,0,-1.1117343233201287,0.5969788491685893
2009,7,jeep,11,0.1,0,-1.112775855913743,0.5964737183064011
2009,7,land rover,8,0.1,0,-1.1185356220156117,0.596006705888151
2009,7,jaguar,7,0.1,0,-1.1209207498614717,0.5960738112745927
2009,7,think,6,0.1,0,-1.1152851820469738,0.6003237099714726
2009,7,alfa romeo,5,0.1,0,-1.1240061351126955,0.5956145829535421
2009,7,daihatsu,3,0.0,0,-1.1404278091680726,0.6023426472517117
2009,7,porsche,3,0.0,0,-1.1463629122049535,0.5942663700319063
2009,7,morgan,2,0.0,0,-1.1386900197118939,0.5957473149917659
2009,7,chrysler,1,0.0,0,-1.142193369145297,0.6013901324271967
2009,7,isuzu,1,0.0,0,-1.1383555578648075,0.597702191749682
2009,7,ferrari,1,0.0,0,-1.1390778635563883,0.5950769758277781
2009,8,toyota,1482,18.6,1,5.012554813130359,1.2426448542003232
2009,8,volkswagen,1174,14.7,1,3.753149041045071,1.1560768673929498
2009,8,ford,552,6.9,1,1.1532095043802515,0.9736454125071057
2009,8,audi,513,6.4,1,0.9788614987947728,0.9608021585043873
2009,8,nissan,413,5.2,0,0.5752709817976515,0.9329566114588428
2009,8,bmw,377,4.7,0,0.4212193951020144,0.9222309755500371
2009,8,mercedes-benz,364,4.6,0,0.3737899531756859,0.9189219801165073
2009,8,peugeot,359,4.5,0,0.3477192518810936,0.9170421490453626
2009,8,volvo,321,4.0,0,0.20203754548658184,0.9077099518211439
2009,8,hyundai,303,3.8,0,0.10720365617720075,0.8997727574758064
2009,8,skoda,302,3.8,0,0.11787962656808688,0.9012945022504877
2009,8,mitsubishi,277,3.5,0,0.011890465376075023,0.8936811492825486
2009,8,opel,264,3.3,0,-0.05246253252220816,0.8888385106314511
2009,8,mazda,225,2.8,0,-0.2143733798932661,0.8775888634882977
2009,8,honda,215,2.7,0,-0.2565699782378661,0.8744695834465237
2009,8,citroen,189,2.4,0,-0.359065313351942,0.8674576278473726
2009,8,subaru,147,1.8,0,-0.5454721723279742,0.8542016821935923
2009,8,suzuki,137,1.7,0,-0.5814888079042303,0.8518521228045318
2009,8,fiat,97,1.2,0,-0.7545396374997937,0.839358213082804
2009,8,kia,50,0.6,0,-0.9402877115671066,0.8269836635609756
2009,8,renault,43,0.5,0,-0.97827612236041,0.8238992123950754
2009,8,lexus,26,0.3,0,-1.0488009852370304,0.8185927033642643
2009,8,saab,24,0.3,0,-1.0462608706023653,0.8266575565162221
2009,8,mini,24,0.3,0,-1.0515392995080417,0.8188824847754609
2009,8,chevrolet,21,0.3,0,-1.0568710209305365,0.8239793271650312
2009,8,dodge,15,0.2,0,-1.079981935461203,0.8247349819125
2009,8,jeep,13,0.2,0,-1.0899351599037328,0.8166151715544605
2009,8,think,8,0.1,0,-1.1116433428567443,0.8186260604117412
2009,8,land rover,8,0.1,0,-1.1183047964815018,0.8142007203875263
2009,8,alfa romeo,7,0.1,0,-1.120364295922466,0.8139169333938108
2009,8,smart,6,0.1,0,-1.1217365387543774,0.8148478558452847
2009,8,porsche,4,0.1,0,-1.125227723023003,0.8143536553095191
2009,8,jaguar,2,0.0,0,-1.1484163152874414,0.812157883113944
2009,8,daihatsu,2,0.0,0,-1.1419024904620223,0.8204824937806404
2009,8,ferrari,2,0.0,0,-1.1371415311942186,0.8133251582976001
2009,8,chrysler,1,0.0,0,-1.141962543611187,0.8195841469265721
2009,9,toyota,1697,17.8,1,5.225878752139077,1.4577721598834057
2009,9,volkswagen,1358,14.2,1,3.9711988388432773,1.3750422744155577
2009,9,ford,956,10.0,1,2.4376296498637164,1.2707354741084473
2009,9,volvo,767,8.0,1,1.7308786891265837,1.2236269934513624
2009,9,bmw,447,4.7,0,0.5408356986003091,1.144216747980679
2009,9,audi,422,4.4,0,0.43991406657982796,1.1372848315373012
2009,9,nissan,406,4.3,0,0.39077354815731635,1.134219524894975
2009,9,mercedes-benz,372,3.9,0,0.25327283559580915,1.124675618724921
2009,9,peugeot,370,3.9,0,0.25151751160517677,1.1247973943729068
2009,9,skoda,342,3.6,0,0.14793301158502672,1.1179770299521483
2009,9,mazda,337,3.5,0,0.11126620812200462,1.1147234103322352
2009,9,opel,284,3.0,0,-0.07571814088624469,1.1025985761163877
2009,9,hyundai,283,3.0,0,-0.0802665094081307,1.1021705901039227
2009,9,mitsubishi,273,2.9,0,-0.10989387732073852,1.1006238750533932
2009,9,subaru,266,2.8,0,-0.150297466056943,1.0972327132540287
2009,9,honda,227,2.4,0,-0.293469641226381,1.087796305167887
2009,9,suzuki,219,2.3,0,-0.326213281550534,1.0855225277272786
2009,9,fiat,134,1.4,0,-0.6528073456879104,1.0632346481042878
2009,9,citroen,119,1.2,0,-0.7086062476193854,1.0597906507219925
2009,9,renault,45,0.5,0,-0.9746342831701804,1.0422015628353443
2009,9,kia,41,0.4,0,-0.9938041611250961,1.0410119607107498
2009,9,mini,33,0.3,0,-1.0359589125213937,1.0375640110088564
2009,9,dodge,26,0.3,0,-1.041791677998655,1.0453639468945795
2009,9,saab,21,0.2,0,-1.0703454223722153,1.0428499642964668
2009,9,chevrolet,14,0.1,0,-1.1069764568324065,1.0381159602556984
2009,9,jeep,13,0.1,0,-1.1089031911894034,1.0329700832460451
2009,9,lexus,12,0.1,0,-1.1108449689353188,1.0323501606618048
2009,9,land rover,11,0.1,0,-1.1129574504632127,1.0325572387982416
2009,9,smart,9,0.1,0,-1.116389192736088,1.0332043742560002
2009,9,jaguar,7,0.1,0,-1.120459098793252,1.0324618402733434
2009,9,porsche,5,0.1,0,-1.1232913906608333,1.0326018377793413
2009,9,,4,0.0,0,-1.1310037488155913,1.0328304745649541
2009,9,daihatsu,3,0.0,0,-1.1399661580998526,1.0387306762504627
2009,9,chrysler,3,0.0,0,-1.1383207044209576,1.0378864973668411
2009,9,alfa romeo,1,0.0,0,-1.1495653681764955,1.0299468372627156
2009,9,nilsson,1,0.0,0,-1.1425783691303908,1.0303019323823481
2009,9,ssangyong,1,0.0,0,-1.1456589581252639,1.0325206911403289
2009,9,seat,1,0.0,0,-1.1368100558343777,1.0328965320972883
2009,10,toyota,1709,16.8,1,5.054587091412096,1.6582251619502335
2009,10,volkswagen,1458,14.3,1,4.161179204003146,1.6004921887673906
2009,10,ford,1045,10.3,1,2.6472471535544893,1.4992677464009485
2009,10,volvo,765,7.5,1,1.6317042169056706,1.4325171579708909
2009,10,peugeot,590,5.8,1,0.9917381188882728,1.389851315718573
2009,10,audi,510,5.0,0,0.7054226339018831,1.3712802442827279
2009,10,skoda,463,4.5,0,0.5273198746923968,1.359277294145687
2009,10,bmw,450,4.4,0,0.4885864741592563,1.3570559579680224
